"Sample","Age","Sex","Ethnicity","DTNEW_2R","DTNEW_3R","DTNEW_4R","DTNEW_5R","DTNEW_10R","DTNEW_17R","DTNEW_18R","DTNEW_29R","DTNEW_30R","DTNEW_47R","DTNew_48","DTNew_53","DTNew_58","DTNew_60","DTNew_61","DTNew_63","DTNew_64","DTNew_67","DTNew_69","DTNew_70","DTNew_71","DTNew_72","DTNew_73","DTNew_77","DTNew_82","DTN","DTP","DTN25","DTP25","DTS_1","DTS_2","DTS_3","DTS_4","DTS_5","DTS_7r","DTS_8","DTS_9","DTS_10","DTS_11","DTS_12","DTS_13","DTS_14","DTS_16","DTS_Mean","FDSR_1","FDSR_2","FDSR_3","FDSR_4","FDSR_5","FDSR_6","FDSR_7","FDSR_8","FDSR_9","FDSR_10","FDSR_11","FDSR_12","FDSR_13","FDSR_14","FDSR_15","FDSR_16","FDSR_17","FDSR_18","FDSR_19","FDSR_20","FDSR_21","FDSR_22","FDSR_23","FDSR_24","FDSR_25","FDSR_26","FDSR_27","FDSR_28","FDSR_29","FDSR_30","FDSR_31","FDSR_32","FDSR_33","FDSR_34","FDSR_35","FDSTotPosDir_Mean","TDASS_1","TDASS_2","TDASS_3","TDASS_4","TDASS_5","TDASS_6","TDASS_7","TDASS_8","TDASS_9","TDASS_10","TDASS_11","TDASS_12","TDASS_13","TDASS_14","TDASS_15","TDASS_16","TDASS_17","TDASS_18","TDASS_19","TDASS_20","TDASS_21","TDASS_22","TDASS_23","TDASS_24","TDASS_25","TDASS_Mean","DRS_1","DRS_2","DRS_3r","DRS_4r","DRS_5","DRS_6","DRS_7","DRS_8r","DRS_9","DRS_10","DRS_11r","DRS_12","DRS_13r","DRS_14r","DRS_15","DRS_Mean","GRIT_1","GRIT_2","GRIT_3","GRIT_4","GRIT_5","GRIT_6","GRIT_7","GRIT_8","GRIT_9","GRIT_10","GRIT_11","GRIT_12","GRIT_Mean","GRIT_PESub_mean","RS_1","RS_2","RS_3","RS_4","RS_5","RS_6","RS_7","RS_8","RS_9","RS_10","RS_11","RS_12","RS_13","RS_14","RS_15","RS_16","RS_17","RS_18","RS_19","RS_20","RS_21","RS_22","RS_23","RS_24","RS_25","RS_26","RS_Mean","TRAITNA_Mean","TRAITPA_Mean","STATENA_Mean","STATEPA_Mean","PSS_Mean","Nurgency","SS","persev","Premed","purgency","Tanx","Sanx","Dep","Eat","Alcfreq","Alcprobs","DrugFreq","Drugprobs","Aspd","Bpd","BMTT_Quit","Pasat_Quit","CMTT_Quit","BxComp","ExtDT"
1,35,0,0,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4.6875,5,5,5,5,5,5,4,5,4,5,5,5,5,5,4.78571428571429,4,4,5,1,4,4,4,3,4,2,4,1,5,2,4,4,5,5,4,4,5,4,4,4,4,5,1,1,5,3,2,5,2,3,2,3.57142857142857,4,4,4,4,3,3,3,4,4,4,5,5,3,4,5,4,4,3,4,4,4,4,4,5,5,4.4,2,2,3,2,3,3,1,4,3,1,3,3,4,2,3,2.6,5,3,3,3,4,5,4,4,1,5,3,5,3.75,4.16666666666667,6,7,6,3,7,7,7,6,5,6,6,6,7,5,6,4,5,7,7,7,7,6,7,7,7,6,6.24,1.2,1.3,1,1.2,0.1,1.25,3.25,1,1.45454545454545,1,0.5,2,-1.06649248323418,0.384615384615385,-0.0698436369745754,-0.587471042452782,-0.471088129025767,NA,NA,-1.03738336548325,NA,NA,NA,NA,0.761017406820925
1,55,1,0,5,5,5,3,4,5,4,4,2,5,3,3,2,1,1,1,4,5,3,4,3,3,2,3,4,4.33333333333333,2.4,4.4,2.6875,1,1,1,3,1,4,2,1,4,3,1,1,2,2,2.64285714285714,2,2,3,4,4,3,2,3,2,2,3,1,4,2,2,3,4,4,2,2,2,1,3,3,3,3,2,1,3,1,1,3,1,1,2,2.82857142857143,2,3,2,4,4,5,4,2,2,2,5,5,3,5,3,2,3,4,4,4,4,3,3,3,4,2.96,3,3,2,4,1,4,3,3,4,3,1,3,4,3,3,2.93333333333333,3,4,3,3,4,5,4,4,4,2,4,5,3.58333333333333,3.83333333333333,6,6,6,6,6,6,4,7,6,7,4,7,7,7,7,4,6,6,3,6,7,4,4,4,7,7,5.52,2.93333333333333,3.2,1.73333333333333,2.9,2.2,1.91666666666667,1.33333333333333,1.7,1.09090909090909,1.92857142857143,1.74166666666667,2.8,-0.559041345475579,0.576923076923077,1.37099620909161,-0.587471042452782,-0.546376659775313,NA,NA,0.123280522002636,NA,NA,NA,NA,-0.186413116706992
3,18,1,1,5,5,5,4,4,3,3,4,3,4,4,5,5,3,5,5,5,5,5,4,3,5,2,4,4,3.83333333333333,4.25,3.9,4.175,2,2,4,2,2,3,5,4,4,4,5,5,3,4,3.64285714285714,4,3,4,1,4,2,4,2,2,3,4,1,5,2,3,2,3,4,3,4,3,3,4,2,3,3,4,3,4,3,2,4,1,4,3,2.94285714285714,4,4,2,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3.8,3,4,2,4,2,3,3,3,4,3,3,4,4,2,3,3.13703703703704,5,2,4,5,3,5,3,3,NA,5,3,5,3.63636363636364,4.6,7,7,7,7,7,7,7,7,7,7,7,7,3,6,5,6,6,6,6,6,7,7,6,6,6,7,5.64,1.66666666666667,3.5,1.4,2.7,14,27,46,10,18,29,-0.899768452059116,1.6,NA,2.53968253968254,-0.133666687510846,-0.340297975261025,3.28831597079499,-0.204039401473517,-0.825176965134262,NA,-1.42854702853373,1.1119279299421,-0.0210898183349175,0.330107802933319,0.126851598921653
4,44.9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,2,4,2,3,3,3,3,4,3,3,3.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06911719720653,NA,-1.06649248323418,NA,0.0742555427405948,-0.90852231796777,0.601427810627459,1.48147490740385,-0.426137316744212,-0.604323767121343,NA,-1.91190717509611,NA,NA,0.478020748110516
4,29.4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,2,3,3,1,3,1,2,3,5,1,2.64285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.758897312143661,NA,0.918594556909933,NA,-1.5193826437691,0.889243329788082,0.0246739614616394,-0.204039401473517,0.35766144106374,0.632534078505532,NA,0.452089597061213,0.332297709615056,0.421215702886443,-0.24829713078719
1,62,1,0,5,4,4,5,4,5,4,5,5,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4.4,4,4.3,3.8125,4,4,5,5,2,5,4,5,4,5,5,5,5,4,4.5,4,4,5,3,4,5,5,3,4,3,4,3,5,3,4,5,5,4,5,4,4,3,5,4,5,4,5,5,4,1,3,5,1,4,5,4,4,3,2,2,1,5,5,3,4,2,2,1,4,2,2,4,4,4,2,2,4,3,3,2,2,2.88,2,2,3,3,2,2,2,4,2,2,4,2,3,3,3,2.67777777777778,2,4,4,2,3,4,3,5,4,4,4,4,3.5,3.66666666666667,4,4,6,5,7,5,4,6,5,5,3,7,7,5,5,6,5,6,5,7,4,2,5,4,7,6,5.08,1.13333333333333,2.4,1.2,2,1.1,1.75,2.75,1.4,1.45454545454545,1.35714285714286,1,2.1,-0.0953796365281466,0.192307692307692,-0.281229991608536,-0.340297975261025,-0.471088129025767,NA,NA,-1.42909340014249,NA,NA,NA,NA,0.833231695020916
2,51,1,0,4,4,4,2,4,2,1,4,4,2,3,5,5,3,5,4,4,5,2,5,2,5,5,3,4,2.83333333333333,3.75,2.8,3.4,3,3,3,3,2,5,2,3,4,2,3,4,3,2,3.28571428571429,3,2,2,1,3,2,1,1,2,2,3,4,3,1,3,4,3,3,3,3,3,1,2,2,2,2,1,1,2,1,1,3,1,3,2,2.45714285714286,2,4,4,2,5,5,4,3,4,3,2,1,2,2,2,4,2,1,5,2,4,3,4,3,2,2.92,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2.33333333333333,5,2,3,3,1,3,3,4,3,3,3,4,3.41666666666667,3.66666666666667,4,5,6,7,5,5,4,4,7,7,2,7,5,4,4,5,3,7,6,4,2,6,5,6,6,6,4.84,2.33333333333333,2.8,1.93333333333333,2.1,1.8,2.08333333333333,1.41666666666667,1.5,1,1.35714285714286,0.911212034453006,2.3,NA,0.576923076923077,-0.790690805468696,2.38738136958463,-0.546376659775313,-0.204039401473517,0.874840347091797,0.478325228783416,NA,NA,NA,NA,0.186674770694042
1,27,1,0,4,2,1,1,1,3,2,1,1,2,3,3,5,4,3,2,3,5,3,3,4,4,5,5,2,2,3.4,2.1,3.46875,2,1,2,2,1,4,2,1,1,2,1,1,3,2,2.35714285714286,2,3,1,1,1,2,3,1,2,2,1,1,1,1,3,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,2.08571428571429,3,3,3,3,2,2,2,2,1,2,1,4,2,2,2,3,3,2,2,1,2,2,3,3,3,2,3,4,1,2,3,3,1,4,3,2,2,4,4,2,4,2.74814814814815,4,3,3,1,2,4,2,3,3,2,3,4,3.09090909090909,3.5,2,7,7,6,5,3,5,6,5,7,4,7,7,6,5,6,5,6,7,7,6,3,2,5,4,3,4.24,2.33333333333333,2.4,1.33333333333333,1.4,2.5,2.83333333333333,2.83333333333333,1.8,1.45454545454545,2.14285714285714,1.76666666666667,2.55,1.53909922820196,0.576923076923077,-1.10734309195861,-0.725721547271093,-0.471088129025767,NA,NA,1.41692545712358,NA,NA,NA,NA,-1.79221075771701
1,32,0,1,2,2,2,2,3,2,2,2,3,3,4,4,3,3,3,2,4,3,3,3,3,3,4,3,3,2,3.75,2.1,3.33333333333333,3,5,5,5,5,4,5,4,5,4,5,5,5,5,4.64285714285714,2,2,2,1,2,3,2,3,2,1,3,3,2,2,2,3,4,2,4,2,4,1,4,3,4,3,3,3,2,2,2,4,2,3,1,2.77142857142857,5,4,3,4,4,2,2,4,3,3,4,3,2,2,3,3,4,3,3,2,2,3,4,3,3,3.16,2,3,3,4,2,3,3,2,2,3,2,2,4,3,3,3.06666666666667,5,3,3,3,2,5,2,1,3,3,2,3,2.66666666666667,3.33333333333333,6,6,6,5,4,3,4,6,5,4,7,7,6,5,4,6,6,3,6,7,4,6,6,6,7,7,5.2,2.13333333333333,2.1,1.93333333333333,1.4,1.8,2.33333333333333,2.08333333333333,2,2.09090909090909,1.21428571428571,1.41666666666667,2.1,-0.559041345475579,0,1.34302844393671,-0.587471042452782,-0.546376659775313,NA,NA,1.15819647009939,NA,NA,NA,NA,0.570160784494076
2,35,0,1,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4.66666666666667,5,4.5,4.86666666666667,2,1,3,4,4,5,5,2,5,4,4,4,2,2,3.21428571428571,3,2,3,2,3,2,5,3,3,3,4,5,4,2,2,3,4,2,4,4,3,2,3,1,4,4,4,3,5,3,2,5,2,5,3,3.54285714285714,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1.76,2,4,3,2,2,3,2,4,3,2,3,3,3,3,4,3,5,4,4,4,3,5,4,5,1,5,4,5,3.83333333333333,4,6,6,6,4,7,5,7,7,7,7,2,6,7,6,6,6,6,7,6,4,5,4,7,2,5,5,5.6,1.73333333333333,3.6,1.4,2.8,2,1.66666666666667,1.66666666666667,1.7,1.54545454545455,1.14285714285714,0.581999939239774,2.1,NA,0.461538461538462,-1.15111438971576,-0.725721547271093,-0.471088129025767,-0.204039401473517,0.706359748980039,-0.532147167394358,NA,NA,NA,NA,-0.0897899758709718
2,26,0,0,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,3,3,3,4,4,2,3,2,4,3,3,2,3,2,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,4,4,4,3,4,5,5,5,4,3,5,4,4.62857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,4,2,3,3,3,1,2,1,4,3,2,2.3,4,2,1,2,3,4,1,3,2,4,1,5,2.33333333333333,3.66666666666667,1,1,4,1,1,4,5,4,4,3,3,3,5,2,2,1,4,4,1,1,4,3,4,1,3,3,4,1.06666666666667,3.2,1,3,2,2.58333333333333,2.75,2.8,2.54545454545455,2.57142857142857,0.344076125558788,2.5,NA,0.192307692307692,0.456380611357539,-0.100507094009994,-0.471088129025767,0.851383527173937,2.19106596794689,-0.243440768486423,NA,NA,NA,NA,-0.0960177256254637
4,27.5,0,1,1,NA,NA,1,1,NA,1,1,NA,1,NA,1,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,1.2,NA,NA,4,5,5,5,5,4,5,3,5,4,5,5,3,5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.416254872438603,NA,-1.06649248323418,NA,0.0742555427405948,-0.340297975261025,0.601427810627459,-1.66898199374573,0.369398552756525,0.581360333221998,NA,0.452089597061213,0.474136380862047,0.46184657225407,1.71276114223662
3,20,0,1,4,4,4,4,4,5,2,5,5,4,3,3,4,1,3,4,4,5,4,4,4,5,5,4,4,4.16666666666667,4,4.3,3.95,4,5,5,5,4,5,1,4,2,4,2,4,2,4,4,5,3,3,4,4,5,1,4,4,5,5,3,4,3,4,2,4,4,4,3,3,4,5,2,4,4,5,5,3,4,1,4,4,5,4,3.57142857142857,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.68,3,3,2,4,1,3,2,4,1,2,2,3,3,2,4,2.77407407407407,3,3,2,3,4,4,5,4,NA,4,2,5,3.36363636363636,4.16666666666667,5,6,5,4,4,6,5,6,4,6,4,6,6,6,6,5,4,6,7,5,7,4,6,4,6,7,6.24,1.86666666666667,3.7,1,3.6,17,23,38,10,13,30,-1.5193704322365,1.35,NA,1,-1.10734309195861,0.319025243934608,1.37096965550984,5.07831399222975,-0.416844238431677,NA,-0.436381644057736,-0.666598326282822,-0.763431347699342,-0.801928878687154,1.2690925046164
2,40,0,1,5,5,4,5,5,5,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.5,1,4.6,1.4,3,2,3,3,2,4,1,2,3,2,3,3,2,2,1.85714285714286,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4.62857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,1,4,2,2,1,3,2,1,1,3,1,1,2.06666666666667,2,4,5,2,4,5,3,2,1,1,1,3,3.25,3.33333333333333,3,5,6,3,4,4,1,2,4,4,3,3,5,4,4,2,1,2,6,5,1,1,1,3,5,4,3.56,3,1.4,1.8,1.2,2.8,1.58333333333333,1.66666666666667,2,1.27272727272727,1,1.76741465227889,2.6,NA,0.192307692307692,-1.10734309195861,-0.340297975261025,-0.546376659775313,-0.25008094316283,0.42555875212711,0.839208227418335,NA,NA,NA,NA,-1.11478243554818
2,29,1,0,5,4,4,5,4,5,5,5,5,4,5,5,4,4,5,4,4,5,5,5,5,4,5,5,4,4.2,4.4,4.3,4.4,4,4,5,5,5,3,4,5,4,5,5,1,4,5,4.28571428571429,3,4,4,3,4,4,3,3,3,4,1,2,4,5,3,3,4,5,3,3,4,3,3,2,3,5,1,4,4,1,1,4,1,4,1,3.2,4,2,2,3,1,1,1,3,4,4,3,3,1,3,1,4,5,3,2,3,4,4,1,3,3,2.48,2,3,3,3,3,3,2,4,3,2,3,3,3,3,2,3.06666666666667,4,5,4,4,3,5,4,5,1,5,4,4,4,4,6,6,5,6,7,7,6,6,6,7,7,7,5,7,5,6,5,7,7,5,4,7,6,6,7,7,5.28,2.06666666666667,1.8,1,1.9,0.6,1.25,3.5,1.6,2.09090909090909,1.57142857142857,-0.466118030004382,1.8,NA,0.0769230769230769,0.982604859689654,-0.0292236864672922,-1.26673239123686,-0.204039401473517,-0.416844238431677,-1.1703644131183,NA,NA,NA,NA,0.32598815257468
2,40,0,0,1,3,3,2,4,4,4,3,3,4,2,3,2,4,4,3,4,3,4,4,4,3,4,2,3,3.33333333333333,3.4,3.3,3.4375,5,2,4,5,2,3,4,2,4,4,5,5,2,4,4.28571428571429,3,2,4,4,4,2,3,4,3,4,2,4,3,1,4,4,5,3,5,2,4,2,3,4,3,5,4,3,4,3,2,5,1,4,3,3.88571428571429,4,4,5,5,5,4,5,5,4,5,4,5,4,4,4,4,2,3,3,4,4,4,5,4,5,3.96,2,2,4,3,3,3,2,3,3,1,4,3,3,4,2,2.4,2,3,4,3,2,4,3,3,4,4,4,4,3.75,3.66666666666667,4,4,5,4,5,5,5,6,5,5,4,4,5,5,5,5,4,6,4,5,5,6,7,5,6,5,4.52,2.13333333333333,3.4,1.46666666666667,3.4,1.8,1.75,2.75,2.8,2.54545454545455,2.21428571428571,-0.709176276673333,2.55,NA,0.0769230769230769,-0.430267221221636,-0.340297975261025,4.01131923891672,-0.25008094316283,1.13521150538918,1.20009122605325,NA,NA,NA,NA,1.18145065651608
2,42,1,1,5,5,5,5,5,3,3,5,5,5,1,1,5,2,4,1,3,5,5,5,3,5,4,4,5,4,3,4.1,3.75,4,4,5,4,5,1,3,5,3,5,4,5,5,5,4.21428571428571,4,4,4,4,5,3,5,5,5,4,5,3,5,5,4,4,5,5,5,4,4,4,5,5,4,5,4,4,5,4,4,5,4,5,4,4.11428571428571,3,3,3,3,2,2,2,1,2,2,3,4,3,3,2,3,5,3,3,3,3,4,3,4,5,2.72,3,3,2,4,3,3,2,4,1,2,2,3,4,2,3,2.98888888888889,4,1,1,4,3,5,3,2,1,3,1,4,3.41666666666667,3.83333333333333,5,6,7,5,7,7,6,7,7,7,1,4,5,6,6,6,7,6,6,6,6,4,6,1,7,7,5.8,1.66666666666667,3.8,1.4,4.1,2.1,1.75,2.41666666666667,2,1.63636363636364,1.07142857142857,-2.18396772451815,1.55,NA,0.461538461538462,1.37099620909161,3.78452596729685,0.147723931817957,-0.408799233285899,-0.297380069224104,-0.820853566302294,NA,NA,NA,NA,1.02877990311601
2,32,1,0,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,4,4.71428571428571,5,5,5,1,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,2,5,4,5,4,5,5,4,5,5,5,5,4.34285714285714,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3.84,3,3,1,4,2,3,3,4,3,3,1,3,4,1,3,3.2,4,4,4,5,1,5,1,3,1,3,5,5,3.58333333333333,3.66666666666667,7,6,4,7,7,5,6,6,5,6,2,4,6,3,6,6,3,6,6,5,7,7,7,6,6,6,5.72,1.53333333333333,4,1.33333333333333,2.4,1.1,2.16666666666667,2.41666666666667,1.7,1.54545454545455,2,-0.208276536119634,2.05,NA,0.384615384615385,-0.0698436369745754,-0.340297975261025,2.955708912886,-0.204039401473517,-1.03460643150812,0.382009509026824,NA,NA,NA,NA,1.18145065651608
1,44,1,1,3,2,2,1,1,5,2,1,1,2,2,2,4,3,4,3,3,2,1,1,1,4,4,5,3,1.66666666666667,2.6,1.9,2.85,4,2,4,4,3,2,1,3,2,2,2,3,3,2,2.71428571428571,4,4,3,5,5,3,3,2,2,1,4,2,4,2,3,3,1,3,4,3,2,2,3,5,3,1,3,3,4,2,2,4,1,3,3,3.37142857142857,5,5,5,3,2,2,1,2,2,2,2,4,3,4,2,4,4,2,4,3,3,3,5,5,5,3.88,1,3,3,1,2,4,3,4,4,4,1,3,3,1,4,2.53333333333333,4,2,3,3,1,5,3,2,2,2,2,4,2.91666666666667,3.5,5,6,4,5,3,4,3,5,3,5,3,4,3,5,6,5,4,5,6,5,6,4,7,2,4,5,5.12,2.2,2.2,1.4,1.5,1.9,2.83333333333333,2.16666666666667,2.1,2.72727272727273,2.42857142857143,1.425,2.65,-0.375716491471448,0.0384615384615385,-1.16650656482687,-0.343989068231388,-0.471088129025767,NA,NA,-0.459970567667375,NA,NA,NA,NA,-0.227694669629793
1,56,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,5,5,4,5,5,5,5,5,4.46666666666667,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,4,5,5,4,4,5,5,4,5,5,2,5,5,4,4,4,5,2,3,5,3,3,4,5,5,5,4.17142857142857,5,5,5,5,4,4,4,2,3,2,2,5,4,5,3,5,5,5,4,4,3,4,5,5,5,3.4,4,3,4,4,4,4,3,4,4,4,3,3,4,3,3,3.73333333333333,5,4,4,4,4,4,4,4,4,5,4,4,4.08333333333333,4.5,6,6,6,7,5,7,6,7,6,7,7,7,7,7,6,7,7,6,6,7,7,7,6,7,7,7,6,1,4,1,4.6,0,1,2.33333333333333,1.9,1.63636363636364,1,0.575,1.35,-1.06649248323418,1.73076923076923,0.544883108741539,-0.587471042452782,-0.471088129025767,NA,NA,-1.39826636411817,NA,NA,NA,NA,1.33608724291483
3,20,0,1,3,3,2,3,3,4,2,5,5,3,4,5,5,4,4,5,4,5,5,5,5,4,2,3,5,2.83333333333333,4.2,3.2,4.13333333333333,2,2,4,2,1,4,2,2,4,2,2,2,3,2,2.85714285714286,3,3,3,2,4,3,1,1,3,2,3,3,5,3,3,4,4,4,4,4,4,3,3,3,3,4,3,3,2,4,4,5,4,5,4,3.37142857142857,2,1,1,1,1,1,1,4,5,4,3,2,3,3,2,2,2,2,2,2,3,3,1,3,1,2.16,2,3,3,3,4,3,2,3,4,1,3,3,3,3,3,2.68148148148148,5,4,3,5,4,5,4,3,4,4,2,5,3.16666666666667,4.66666666666667,4,3,4,3,7,6,7,6,6,6,3,5,7,6,6,4,7,7,7,1,5,3,6,1,6,5,5.68,2.4,3.2,1.2,1,15,20,34,13,15,19,-0.109491976699708,2.05,NA,1.44383394383394,2.4518322976314,0.48466681325055,0.844488260824572,-0.204039401473517,0.594039350238868,NA,-0.837534932225499,-1.08335746393553,1.46002965594796,-0.275679108188149,-0.0948378307183084
1,30,1,0,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,3,4,2,3,3,4,3,3,4,3,4.33333333333333,3.8,4.3,3.625,4,4,4,4,4,3,3,3,3,3,2,4,4,2,3.35714285714286,5,5,5,5,5,3,5,4,3,4,4,4,4,4,4,3,3,4,4,3,4,1,2,4,4,4,2,2,5,5,3,4,3,5,3,3.45714285714286,3,3,3,3,2,2,2,3,3,3,5,5,4,3,5,3,3,4,3,4,3,2,3,3,3,2.88,2,2,3,3,2,3,2,4,2,2,3,3,3,3,3,2.4,3,4,4,3,5,4,4,3,4,3,4,3,3.25,3.33333333333333,3,5,4,5,7,7,6,7,6,6,2,5,5,6,4,4,6,7,7,6,5,6,6,6,3,6,5.52,1.4,2.3,1,1.6,0.7,2.25,1.91666666666667,1.2,2.09090909090909,1.85714285714286,0.65,2.05,-0.808488557804728,0.423076923076923,-0.281229991608536,1.11690277709697,0.147723931817957,NA,NA,-0.0269109693054715,NA,NA,NA,NA,-0.0403723568535754
1,35,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,NA,3,2.18181818181818,1.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
